src,dest,type
1273935,918096,1
1287928,1346254,0
1287926,1287694,0
1287926,1288062,0
1287926,1287844,1
1287924,1288190,0
1287924,1288138,0
1287924,1288250,0
1287924,1288198,0
1287922,1288206,0
1287923,1057304,1
1287921,1287795,0
1287921,1288190,0
1287921,1288252,0
1287921,1346281,0
3480456,915582,0
3480456,940091,1
3480456,1027868,0
3083838,1149810,0
3083838,1149823,0
3083838,1150955,1
3083838,1151288,1
3083838,1151666,1
3083838,3083866,1
3083838,3249833,0
3083838,3360725,0
3083839,1150321,0
3083839,1151232,0
2920376,942969,1
2920377,872832,0
2920374,794218,0
2920374,873422,0
2920375,918287,0
2920375,1027369,0
2920375,1042980,0
2920375,1271887,0
2920375,1272130,0
2920375,1271990,0
2920375,1272251,0
2920375,1272098,0
2920375,1272429,1
2920375,2859445,1
2920375,2859566,1
3388663,2988791,0
2998120,2998520,0
2998120,2997798,0
2998120,2998579,0
3467166,1036623,0
3467167,2916652,1
3467161,795930,0
3467162,943157,0
2998121,2998437,0
2998121,2997683,0
3467168,796320,1
3467168,2851605,1
2998122,2998256,0
2998123,2998460,0
2998123,2998252,0
2998123,2998172,0
2998123,2997782,0
2998123,2997730,0
2998123,2998197,0
2998123,2997705,0
2926784,1050491,0
848038,851273,0
848030,852156,0
848030,852795,0
1040898,1025977,0
1027083,1026977,0
2986929,1346277,0
2986921,1234194,0
2986921,1234246,0
2986921,1287856,0
2986921,1287725,0
2986921,1288097,0
2986921,1288059,0
2986921,1288127,0
2986921,1288092,0
2986921,1346314,0
2986921,1346419,0
2986920,1234266,0
2986920,1346362,0
2986920,2986724,0
2986895,1234127,1
2986895,1346370,0
2986895,1346323,0
3249296,942789,0
3249296,1039844,0
3249297,1272551,1
3249290,1272801,1
3249290,2862492,1
3249290,2920465,1
3249290,2920979,1
3249290,2968128,1
3249291,872596,0
2930188,1227017,0
2930188,1226960,0
3392638,3247190,0
2930180,1042779,0
2930180,1229692,0
2930180,1280300,0
2930181,1229630,1
2930181,1343982,1
2930184,1150734,1
2930184,1151558,1
2972391,939818,0
2972391,940278,0
2972391,1276561,0
2930186,1229642,1
2972390,939851,0
2972390,942798,1
2972390,1276677,0
2972390,2862493,1
3250955,745685,0
3250954,877058,0
3250954,1035463,1
3250959,2859710,1
3155834,3103558,0
3155834,3103381,0
3155834,3103432,0
3155834,3103777,0
3155834,3103755,0
3155834,3103110,0
3155834,3103227,0
3392636,834872,0
3392636,917960,1
3392636,2867673,0
3392636,3070633,0
1272601,940561,0
1272601,942696,0
1272605,872870,0
1272604,1287755,0
3070518,918201,0
3070518,1027504,0
3070518,1027633,0
2920789,877401,0
2920789,942451,0
2920788,942703,0
2920788,1271567,0
2920788,1272069,0
2920787,873326,0
2920787,1041347,0
2920787,1158582,0
2920782,876939,0
1276609,942439,0
1276609,942119,0
1276609,942857,0
1276609,943089,0
1276608,933155,1
1276608,943193,0
1276608,943058,0
1276608,943028,0
1276606,942549,1
1276606,942521,0
1276606,942701,0
1276606,942931,0
1276605,942236,0
1276605,943008,0
1276604,942547,0
1276604,942812,0
1276604,942716,0
1276604,942988,0
1276603,939820,0
1276603,940075,0
1276603,940349,0
1276603,940551,0
1276603,940603,0
1276603,940954,0
1276603,940837,0
1276603,942210,0
1276603,942279,0
1276603,942212,0
1276603,942454,0
1276603,942515,0
1276603,942481,0
1276603,942577,1
1276603,1039455,0
1276602,941229,0
1276601,744911,0
1276601,745009,0
1276601,940893,0
1276601,940892,0
1276601,941041,0
1276601,941025,0
1276601,941221,0
1276601,942128,0
1276601,942112,0
1276601,942699,0
1276601,942923,0
1276601,942933,1
1276601,2988803,1
1276601,2990410,1
1276600,942999,0
876763,1034602,0
1346423,1234182,0
1346423,1234275,0
1346423,1287821,0
1346420,1234234,0
1346420,1287938,0
1346420,1287960,0
1346420,3103658,0
3161505,745263,0
3161505,2867665,1
3155743,3104036,1
3155743,3104035,1
3161509,1039768,1
3161508,1042458,0
3249364,872708,0
3249364,872837,0
3249364,942504,0
3249364,1034639,0
3249364,1272007,0
3249364,1272186,0
3249364,1272455,0
3249364,1272784,0
3155745,3103046,1
3155745,3103185,0
3249365,1272441,0
3249365,2859559,0
3249365,2920389,0
3249366,1151531,1
870647,871146,0
3249367,873187,0
3249367,2859171,0
3249367,2859353,0
3249367,2989960,0
870644,870762,0
870644,871137,0
1343948,1150961,0
1343948,1151005,1
3070514,918283,0
3070514,1274001,0
3070514,1280072,0
3070514,2861562,0
1226592,935183,0
1226590,1029994,0
3128797,1026209,0
3128797,1143074,0
3128797,2872384,0
3128798,1143222,0
3128798,1143269,0
3128798,1143234,1
3128798,1150083,0
2920811,917763,1
2920810,873298,1
2920810,1271805,1
2920815,872921,0
2920815,943139,0
2920815,1271474,0
2920815,1271596,0
2920815,1272717,0
2920814,1057283,0
2920814,1227327,1
2920814,1271533,0
2920814,1272672,0
2920814,3103934,0
2920818,872437,0
3451483,3130796,0
3084828,1163384,0
3084828,2875367,0
3351047,835015,0
3351047,834980,0
3351047,835227,0
3351047,917764,0
3084820,835117,0
3084821,834853,1
3349878,1042236,0
3349878,2972262,0
2990092,1148074,0
2990093,1148019,1
2990093,2988783,0
2990096,2990823,0
3454668,1234205,0
3454668,1288039,0
3454668,2986811,0
3454668,3129830,0
3454668,3246730,0
3454668,3249414,0
3454668,3249205,0
1180875,3354290,1
1180877,3354765,0
1180877,3355513,0
3612720,1042346,1
3612720,1042781,1
3612720,1042701,1
3612720,1151664,0
3612720,1229689,0
3612720,1343940,0
3612720,1344052,0
3612720,3249830,1
3612721,1150072,0
3612721,1149759,0
3612721,1150027,0
3612721,1229637,0
3612721,3249729,0
3612722,1151460,0
3612722,2979915,0
3478042,2989442,0
3478042,2990075,0
3478042,3319094,0
2859605,1272807,0
2859606,1272637,0
2859600,918127,0
2859602,1027479,0
1151483,1150321,0
1151482,1151333,0
1151481,1151261,0
1151480,942572,0
1151480,1151383,0
1151486,835011,0
1151486,1042580,0
1151486,1042320,0
1151486,1150507,0
1151485,1149757,0
1151485,1150733,0
3253080,939746,0
3253080,941662,0
3253080,942378,0
3253080,942893,0
3253080,943008,0
3253080,1276488,0
3253080,2990460,1
3253080,3071410,0
3482187,835031,0
3482187,917536,0
3482187,1042628,0
3482187,1042780,0
3482187,1226920,0
3482187,2867370,0
3482187,3066673,0
3482187,3161551,1
3371088,1026558,0
3371088,1027283,0
3371088,1027728,0
3371088,1027767,0
3371088,3310193,0
3359777,943080,0
3359777,1026063,0
3359777,1038700,0
3359777,1042552,0
3359777,2862361,1
3359777,2862256,1
3359777,2920939,0
3359777,3067736,0
1150166,795223,0
1150163,3310207,0
1150161,1150414,0
3359776,872433,0
3359776,872835,0
3359776,2968067,0
3359776,3067941,0
933478,930212,0
835223,835319,0
835223,835221,1
1231199,1181477,1
1231192,1181666,0
1231192,1181645,0
1231193,3360557,0
1231194,1181388,0
1231194,3354995,0
1231195,1181666,1
2989068,2989563,0
2989109,1158041,0
876716,1034096,1
2989105,854662,0
2989107,1158208,0
2989107,1158682,1
2989100,2990175,0
2989102,2990269,1
1050592,3354892,0
871511,871430,0
871511,871489,0
1336999,871427,0
1336999,871365,0
942429,940124,0
942429,941634,0
942429,942198,0
744702,744547,0
744702,744548,0
744702,744475,0
744702,744734,0
744702,745036,0
744702,745293,0
744702,745271,0
744702,745543,0
744702,746047,0
1336990,871418,0
1336992,871374,0
1336993,871418,0
1336994,871510,0
1336994,871538,0
1336994,871580,1
1336995,871448,0
1336996,871546,1
1336996,871489,1
871515,871530,0
871515,871481,0
940862,940236,0
1056993,1056994,1
1056992,929800,0
3647398,1041798,0
3647398,1042377,0
3647398,2859101,0
3647398,2968054,0
3647398,3249358,0
3647398,3309892,0
2968295,1271768,0
2968295,1272782,0
2879721,3355983,0
2968294,872778,0
2968294,873071,0
2968299,872969,0
2968298,2859139,0
2968035,873040,0
2968035,1271536,0
2968035,1271403,0
2968035,1271501,0
2968039,872792,1
3063221,800642,0
3063221,802610,0
2968038,1272147,0
2968038,1272619,0
2968038,1272629,0
3063220,802690,0
3063220,803278,0
3063220,803272,0
3063220,803377,0
3063220,803386,0
3063220,803263,0
3247418,1277263,0
3451273,1181480,1
3451275,1180775,1
3451275,1181775,0
3451275,2878607,0
3451275,2878848,0
3451275,2879642,0
3451275,3355050,0
3451277,1181935,1
3451276,1231228,0
3451276,2878816,0
3451276,3087484,0
1288014,1288122,0
1288014,1288175,0
1288014,1288100,0
1288014,1346277,0
1288014,3103738,0
849223,851309,0
849228,854754,0
848177,848176,1
848175,854045,0
1026653,1026318,1
1026653,1026713,1
3612712,1150925,0
1027185,744447,0
1027185,1026214,0
1027185,1026589,0
871301,871360,0
835249,834880,0
835246,834944,0
835243,835467,0
835243,835253,0
835243,1042422,1
3478018,2859632,0
3478018,2989079,0
3478018,3156847,0
3478016,2989145,0
3478016,3266193,0
3478017,2989831,0
3478017,3093025,0
3478017,3478135,0
3478010,3092879,1
3309922,2859445,1
3392680,1280361,0
3392680,2923032,0
3249313,1026445,0
3249313,1026560,0
3249313,1026558,0
3249313,1271435,0
3249313,1272214,0
3249313,1272834,0
3249313,2920433,1
3249313,2920751,0
3249317,872749,0
3249317,2986667,0
3249317,2997752,0
3249317,2997680,0
3249317,2997963,0
3249319,1272376,1
3249318,872960,0
3309929,1272194,0
3309929,1272153,0
3309929,1272371,0
3454586,1042646,1
3454586,1271989,0
3454586,1272192,0
3454586,3360418,1
3454586,3454666,1
3454580,941478,0
3454580,1272286,0
3454580,1272647,0
3454580,2859539,0
3454580,2920777,0
3454580,2968023,1
3454580,3249363,0
3454580,3454701,1
3454582,2920974,0
3454582,3067954,0
3454582,3067936,0
3161551,835031,0
3161551,1042628,0
3161551,1226920,0
3161551,2867527,1
1346399,1287906,0
1346399,1287911,0
1346399,1288099,0
1346399,1288250,0
1346399,2998075,0
1346399,2998372,0
1346399,2998175,0
1346399,3103812,0
1346398,1288122,0
1346398,1287802,0
1346398,3103484,0
1346395,1288239,0
1346394,1287861,0
1346397,3103780,0
1346396,1288209,0
1346391,1234234,0
1346391,1287809,0
1346391,3103481,0
1346393,1287768,0
1346393,2998088,0
1346393,2998075,0
1346393,2998252,0
1346393,3103387,0
1346393,3103677,0
1346393,3103785,0
3247417,958712,0
2972367,941297,0
2972367,942492,0
2972367,942934,0
2972367,1276440,0
2972367,1276672,0
2919044,834835,0
2919044,834931,0
2919044,835598,1
2919045,835202,0
2919045,1042593,0
2919040,835039,0
2919040,835560,0
3246695,1287983,0
3246695,1287962,0
3246695,1288007,0
3246695,1287846,0
3246695,1288179,0
3246695,1346412,0
3246695,1346409,0
3246695,1346364,0
3246695,2986771,0
3246694,1287979,1
3246694,1346420,0
3246694,2986675,0
3246694,3103210,0
3246694,3103888,0
3246694,3103658,1
3246694,3103455,0
3246697,2986770,0
3246696,1234156,0
3246696,1234286,0
3246696,1288000,0
2919048,941766,0
2919048,1041704,0
3246692,1287708,0
3246692,1287980,0
3246692,1288172,0
3246692,1346277,0
3246692,2986904,0
3246692,2986732,1
3246692,3103769,1
3246692,3103800,0
3246692,3103539,0
3133769,794245,0
3133769,795101,0
3133769,801953,0
3133769,802487,0
3103455,1288047,0
3103455,1288105,0
3103455,1288081,0
3103455,1288204,0
2848439,759571,1
2848439,760064,0
3474813,3265468,1
3474814,3103000,0
3474814,3103616,0
3474816,2998086,1
3474817,1234150,1
3474817,1234241,0
3474817,1287906,0
3474817,1287823,0
3474817,1287815,0
3474817,1287971,0
3474817,2998252,0
3474817,2998175,0
3474817,2998162,0
3474817,3103892,0
3474817,3155742,1
3474817,3155773,0
3474817,3246646,1
3474818,1287904,0
3474818,3103298,0
3474818,3104032,0
3474818,3103378,0
3474818,3103481,0
3474818,3104028,0
3474818,3103593,0
3474818,3104024,0
3474818,3103646,0
3474818,3103193,0
3474818,3265461,0
2848432,744963,0
2848432,1151265,0
2848433,917584,1
2848433,1040704,1
2848435,1042528,1
1029731,1029202,0
1035695,929965,0
1035695,1034119,1
871373,1158695,1
871374,1158427,0
2920673,872383,0
1276087,935095,0
3103456,1287768,0
3103456,2998088,0
3103456,2997913,0
3103456,2998228,0
3103456,2998329,0
3103456,3103677,0
2920676,872881,0
2920676,873023,0
2920676,873303,0
2920676,1272277,0
2920624,918049,0
2920624,1272793,1
2920625,873297,0
2920625,940853,0
2920625,942386,0
2920627,872153,0
2920627,872128,0
2920627,872583,0
2920627,872661,0
2920627,872810,0
2920627,2998246,0
2920620,744923,0
2920620,1332383,1
2920622,1026558,0
2920623,872929,0
2920623,873048,0
2920623,1271469,0
2920628,872597,0
1288010,1287802,0
1288010,1288100,0
1288010,3103776,0
3267517,918096,0
3267517,918091,0
3267517,1026754,0
3267517,2861564,0
3267517,2861579,0
1042376,1039889,0
1042376,1040578,0
1042376,1040794,0
1042376,1041484,0
1042374,1038387,0
1042375,1041390,1
1042372,1035328,0
1035030,1034985,1
1035030,1035753,0
943105,940693,0
943105,940677,0
943105,942236,0
943105,943008,0
943105,2998461,0
943105,3316452,0
2997872,804966,0
2997872,2998224,0
2997872,2998233,0
2997872,2998214,0
2997872,2998584,0
3267511,917833,0
3267510,918382,0
3267510,1026103,0
3267510,1026417,0
3267510,1026415,0
3267510,1026754,0
3267510,1027584,1
3267510,1027678,0
3267510,1027612,0
3267510,1027768,0
3267510,1027952,0
3392539,917975,0
3392539,918078,0
3392539,1042956,0
3392539,3077966,1
943107,941785,0
943107,942750,1
3360249,872935,0
3360249,3067846,0
3360249,3068404,0
3267087,759739,0
3267087,759934,0
3392531,1038700,0
3131238,871524,1
3131238,1336997,1
3131238,2967814,0
3131238,3130879,0
943100,942563,0
1025996,1027256,0
1025992,746064,0
1025992,1026411,0
1025992,1026156,0
1025992,1026623,1
1025992,1026969,0
1025992,1027274,0
1025992,1027476,0
3360148,3068110,0
3360149,1272041,0
3360140,2859238,1
3360141,873020,0
3360141,1272743,0
3360141,2859141,0
3360141,2920701,0
3360141,3249469,0
3360141,3249220,0
3360141,3249307,0
3360146,872054,0
3360146,872880,1
3360146,873172,0
3360146,1272724,0
3360146,2998135,0
3360147,759728,1
2878730,1180870,0
872056,2997805,0
3360241,941848,0
3360241,943099,0
3103218,2998252,0
3103218,3103469,0
3103218,3103449,0
3103218,3103807,0
3103218,3103464,0
3103218,3103447,0
3103218,3103507,0
3103218,3103426,0
3454597,941836,0
3454597,1234156,0
3454597,1288039,0
3454597,1288007,1
2923945,940776,0
2923945,943008,0
2923945,1271357,0
2923945,1276454,1
2923945,1276432,1
2923945,1276579,0
2923945,1276438,1
802395,794543,0
802396,1037089,1
802392,793249,0
3133862,873176,1
3133867,1272449,1
3133866,2859042,0
3133865,1034166,0
3133865,2859289,1
3133869,872237,0
2863047,958970,0
3103214,3103503,0
2863043,958692,1
802970,793251,1
802974,803122,1
2975569,1280027,1
3070561,918003,1
3070561,918232,1
3070567,918372,1
3454596,745263,0
3454596,872420,0
3454596,872867,0
3454596,1271571,0
3454596,1271801,0
3454596,1272271,0
3454596,2859419,0
3454596,2920657,0
2975568,1042261,1
2975568,1050523,1
2975568,2868014,0
1035637,1034790,0
800538,800470,1
800538,801731,1
800532,804360,1
800532,804996,0
800532,805519,0
3647369,2930154,1
1151528,1151081,1
1151529,3310122,0
1151520,1150629,0
1151521,1151035,0
1151521,1151571,1
3149915,796524,0
3149915,803385,0
2879625,3354145,0
2879625,3355392,0
2879624,3354533,0
2879621,2879834,1
2879621,2879744,1
2879621,3354659,1
2879621,3355687,0
2879621,3355879,0
2879620,3354538,1
2879623,744531,0
2879623,930076,1
2879623,2879938,1
2879623,3354355,0
2879622,3354942,0
2879622,3354756,0
2879622,3355871,0
2879628,2879888,0
2879628,3355292,0
2879628,3355997,0
2867648,942526,1
2867648,1041669,0
2867648,1042613,0
2867648,1042477,0
2867648,1150539,0
2867648,1276528,0
2867648,2867449,0
2867649,835720,1
2867649,1039768,0
2867644,835522,0
2867644,1280275,1
2867647,1040249,0
2867647,1042704,0
2867647,1280362,0
2867642,1040411,0
2867643,1039971,0
2867643,1042609,0
2867643,1042666,0
2867643,1042802,0
2867643,2867463,0
2867643,2867480,1
3647360,796334,0
3647360,800288,0
3647360,1151371,0
2975562,918329,1
2975562,1027242,0
2975562,1050473,0
2975562,1050526,0
2866998,933084,0
2866998,1030072,0
2866998,1034215,0
2989808,1027688,0
2989808,917917,0
2989808,917920,0
2989808,1145291,0
2866992,1029971,0
2866996,1029802,0
2866995,1029950,0
2866994,1029217,0
1344011,917643,1
1344011,1027816,1
1271962,795382,0
1271962,796034,1
1271960,1272209,0
1271967,872986,0
1271967,873345,0
1271967,873251,1
1271967,873221,0
1271967,2998133,0
1271966,872866,0
1271966,917864,0
1271966,1040649,0
1271966,1041608,0
1271966,1042824,0
1271965,1272194,0
1271964,872773,1
1271964,872854,1
1271964,1271467,1
1271969,872822,0
1271969,872994,0
1271968,744654,0
1181909,2879120,1
1181909,2879784,0
1181909,3354226,0
1181909,3354074,0
1181909,3355445,0
1181908,3354716,0
3647367,801128,0
931173,929778,0
931173,930260,0
3647363,3149862,0
3309899,872599,0
3309899,873204,0
3309899,2920559,0
3309898,1271533,0
3309898,1272780,0
3309891,872929,0
3309891,2920623,0
3309890,1026086,0
3309890,1027061,0
3309890,1027198,0
3309890,2920459,0
3309892,872455,0
3309892,872655,0
3309892,1040617,0
3309892,1042377,0
3309892,1272226,0
3309892,2859059,0
3309892,2859101,0
3309892,2859177,0
3309895,872976,0
3309895,1271396,0
3309895,2859187,0
3309895,2920490,0
3309894,1272026,0
3309894,1272817,0
3309894,2859104,0
3309894,2859073,0
3309894,2920999,0
3309894,2920379,0
3309894,2920672,0
3309894,2968123,0
3309894,2968201,0
3309894,2997827,0
3309897,759607,0
3309897,1027847,0
3392486,917949,0
3392486,918236,0
3392486,1158517,0
3392486,1158934,0
3392486,2923084,1
3392486,2990419,0
3392484,1150198,0
3392485,744494,0
3392485,745263,0
3392485,1042459,0
3392485,1042804,0
3392485,745459,0
3392482,942166,0
3392482,2972004,0
3392482,3070644,1
3392482,3267485,0
3392481,744534,0
3392481,745693,0
